invoice_no,customer_id,product_id,date_id,payment_id,mall_id,quantity,price
I692535,C108146,8,20210307,3,3,1,11.73
I796361,C173200,2,20210602,3,4,4,2400.68
I249746,C131894,1,20210202,3,3,1,300.08
I304811,C291848,3,20220410,2,4,1,15.15
I215300,C211639,6,20210608,2,1,4,143.36
I143248,C950292,3,20210104,3,6,3,45.45
I466254,C259082,1,20220111,1,5,5,1500.4
I276708,C681607,2,20220505,3,5,3,1800.51
I535280,C981108,1,20210910,2,5,1,300.08
I291316,C275605,4,20220302,1,10,5,203.3
I265587,C122207,5,20220311,3,9,3,15.69
I310466,C214546,4,20210812,1,1,5,203.3
I272770,C126318,1,20220702,1,3,5,1500.4
I929827,C190986,1,20221001,2,6,3,900.24
I332411,C854541,6,20211210,3,5,5,179.2
I691609,C233104,1,20210701,3,6,4,1200.32
I252273,C156918,1,20221101,1,6,4,1200.32
I299252,C270444,5,20210311,3,2,1,5.23
I173564,C157855,1,20210404,2,1,5,1500.4
I823732,C255846,1,20210809,1,6,5,1500.4
I141282,C441859,1,20210502,1,9,4,1200.32
I103254,C937121,2,20210406,1,9,2,1200.34
I128917,C191799,1,20221111,1,9,4,1200.32
I505223,C137571,2,20211109,3,2,3,1800.51
I420139,C199269,1,20210105,3,5,4,1200.32
I151284,C229936,6,20210307,3,4,3,107.52
I107593,C238272,4,20221211,1,8,4,162.64
I138056,C260322,7,20220310,2,1,5,5250.0
I150455,C705680,1,20220101,3,8,2,600.16
I349265,C231767,4,20220906,2,6,1,40.66
I426108,C339173,4,20210212,1,3,3,121.98
I311865,C312870,1,20210410,3,8,2,600.16
I478229,C127688,4,20220703,3,1,4,162.64
I880338,C337904,7,20210510,1,1,2,2100.0
I296088,C735502,1,20210809,1,6,4,1200.32
I255050,C290036,7,20220612,3,1,4,4200.0
I322514,C928034,6,20220106,2,6,2,71.68
I186591,C107774,1,20220701,3,6,5,1500.4
I117283,C180520,1,20220211,2,6,1,300.08
I249539,C300662,6,20220211,3,9,3,107.52
I163805,C443035,2,20220708,1,6,4,2400.68
I226216,C156831,4,20210705,2,6,5,203.3
I138763,C207520,4,20210109,3,10,4,162.64
I583071,C206073,1,20211009,3,3,1,300.08
I100408,C128638,6,20210908,3,1,3,107.52
I494200,C768604,1,20211109,1,3,2,600.16
I167514,C143470,7,20220102,1,6,3,3150.0
I277393,C548225,1,20211105,3,6,3,900.24
I295602,C286992,6,20210603,3,3,4,143.36
I253299,C316893,1,20221001,3,5,4,1200.32
I199608,C145511,6,20211208,1,6,5,179.2
I149116,C316605,1,20210201,2,6,4,1200.32
I309273,C115330,1,20220603,3,3,5,1500.4
I253634,C240685,1,20221202,2,3,3,900.24
I319488,C119197,1,20210209,3,1,4,1200.32
I760297,C106359,3,20211009,3,4,3,45.45
I315495,C188454,1,20210303,1,3,3,900.24
I245596,C312779,3,20210712,3,1,1,15.15
I300501,C129765,2,20220306,1,1,4,2400.68
I267194,C203327,1,20210807,2,2,3,900.24
I638521,C953374,1,20220704,3,6,1,300.08
I247169,C229723,2,20220304,3,3,1,600.17
I584720,C887366,7,20210607,1,5,4,4200.0
I166481,C273465,4,20210906,3,7,4,162.64
I284208,C145304,1,20221005,1,5,4,1200.32
I342536,C133484,5,20220405,1,7,1,5.23
I527474,C773285,1,20210906,3,3,1,300.08
I310900,C668744,1,20210212,3,10,2,600.16
I376616,C230330,8,20211012,3,1,5,58.65
I219625,C294231,4,20220910,2,1,5,203.3
I294788,C175323,1,20210302,3,8,5,1500.4
I362562,C713220,5,20220302,3,5,3,15.69
I240152,C307256,1,20220202,3,7,3,900.24
I238426,C644264,4,20220504,3,7,4,162.64
I260017,C205038,1,20220705,2,6,5,1500.4
I166014,C564317,7,20210802,3,6,3,3150.0
I147659,C628622,8,20221008,3,5,4,46.92
I997777,C265869,4,20210303,1,8,5,203.3
I102182,C153009,8,20210501,1,4,4,46.92
I318232,C110629,4,20220206,2,10,2,81.32
I266580,C132342,3,20210805,1,3,4,60.6
I812664,C146873,6,20221005,1,8,4,143.36
I152316,C328799,5,20210805,3,1,5,26.15
I495532,C664723,4,20210304,1,4,2,81.32
I294974,C337692,1,20220808,1,6,5,1500.4
I261080,C242985,1,20210501,3,3,4,1200.32
I293043,C316525,1,20220102,1,8,3,900.24
I186645,C315747,2,20210903,3,7,4,2400.68
I125786,C161245,4,20220901,2,1,5,203.3
I177039,C317585,4,20210604,1,6,1,40.66
I149991,C219799,1,20211211,3,6,3,900.24
I376028,C327582,6,20221204,1,10,5,179.2
I220495,C130738,1,20210903,3,1,3,900.24
I329497,C112301,1,20210504,2,8,1,300.08
I297853,C592595,1,20210807,2,1,4,1200.32
I383865,C180540,1,20210108,1,4,3,900.24
I165082,C290728,5,20220709,3,3,4,20.92
I147794,C345353,2,20211105,2,6,1,600.17
I102939,C100110,1,20220105,1,3,5,1500.4
I833488,C289815,2,20221107,1,6,3,1800.51
I239806,C649785,1,20220409,1,3,3,900.24
I322167,C316694,5,20211210,1,1,1,5.23
I919154,C838374,1,20210205,3,6,2,600.16
I253297,C329768,1,20220303,2,7,4,1200.32
I283413,C248955,2,20220106,3,5,3,1800.51
I156680,C218410,1,20220810,1,6,4,1200.32
I208760,C155096,6,20220910,3,9,3,107.52
I291292,C100242,5,20210902,2,3,1,5.23
I282732,C231476,1,20221207,1,6,2,600.16
I168320,C263003,3,20220702,1,3,2,30.3
I908992,C205983,7,20210609,3,3,4,4200.0
I151118,C175682,1,20220308,2,4,1,300.08
I275830,C257082,4,20210601,2,4,1,40.66
I219818,C436320,7,20220602,3,10,1,1050.0
I161804,C258540,6,20211208,1,6,4,143.36
I123067,C130979,1,20211009,1,5,5,1500.4
I402620,C171157,1,20211205,1,9,5,1500.4
I294399,C277651,6,20220902,3,8,1,35.84
I631969,C934507,5,20211006,1,4,3,15.69
I333228,C162877,1,20210111,1,3,2,600.16
I255305,C133996,7,20211212,3,6,4,4200.0
I172230,C142210,4,20221105,3,3,3,121.98
I238881,C253208,2,20221105,2,7,2,1200.34
I393989,C534822,7,20211012,1,6,2,2100.0
I205274,C118803,1,20211207,3,8,1,300.08
I208848,C293531,8,20210601,3,8,4,46.92
I149245,C103182,1,20221009,3,4,1,300.08
I948427,C280362,1,20211203,3,4,1,300.08
I314839,C255465,1,20221103,1,10,3,900.24
I200133,C258019,8,20220609,3,3,5,58.65
I697899,C510021,1,20221111,2,6,3,900.24
I689164,C253924,5,20220910,1,3,4,20.92
I203644,C143052,7,20220705,3,9,3,3150.0
I743543,C769257,8,20220201,1,1,4,46.92
I195702,C154695,2,20210809,1,7,3,1800.51
I288449,C865122,1,20210305,1,1,3,900.24
I260510,C201405,1,20220505,2,6,4,1200.32
I124352,C191091,3,20220505,3,5,3,45.45
I184208,C170911,5,20210910,3,1,5,26.15
I273225,C101695,1,20210407,1,6,5,1500.4
I251745,C249604,1,20210601,3,9,3,900.24
I776563,C297439,1,20220206,3,8,4,1200.32
I260664,C987781,1,20210104,1,1,1,300.08
I207554,C232910,4,20220107,3,4,2,81.32
I152192,C318641,8,20221204,3,6,5,58.65
I288651,C256451,8,20220808,1,5,2,23.46
I320191,C121452,4,20210412,2,10,3,121.98
I614137,C230003,7,20210908,3,7,1,1050.0
I749846,C334588,5,20220112,3,7,3,15.69
I267436,C188474,1,20220112,2,4,5,1500.4
I241134,C321399,6,20210503,2,1,2,71.68
I258216,C210659,5,20210106,3,6,3,15.69
I993776,C292509,4,20220210,3,2,4,162.64
I699401,C628500,7,20220609,3,1,2,2100.0
I121117,C327814,1,20210610,3,6,4,1200.32
I242911,C993796,6,20210605,3,6,1,35.84
I224369,C105334,6,20210312,2,8,5,179.2
I156452,C205092,5,20211002,2,3,1,5.23
I703879,C109724,2,20220205,1,2,3,1800.51
I765996,C209661,4,20220602,1,6,4,162.64
I239018,C429244,3,20211103,1,6,2,30.3
I262437,C897178,1,20210804,1,1,5,1500.4
I174808,C317761,2,20210804,3,7,2,1200.34
I135697,C316987,1,20210505,3,2,1,300.08
I557521,C214592,5,20210604,2,1,3,15.69
I909558,C124036,4,20220802,1,3,5,203.3
I220107,C194576,2,20210304,1,5,1,600.17
I114186,C289558,6,20210402,3,4,4,143.36
I319768,C436444,1,20210209,3,1,4,1200.32
I204139,C980413,5,20210108,1,1,4,20.92
I100842,C143467,5,20210806,1,2,5,26.15
I202702,C255460,6,20220911,1,1,5,179.2
I116735,C303535,4,20210802,3,6,3,121.98
I661328,C316361,1,20210101,1,5,4,1200.32
I240484,C283612,1,20210304,1,3,5,1500.4
I326614,C189336,5,20220108,3,9,4,20.92
I111498,C375495,5,20220504,3,2,4,20.92
I585712,C172534,3,20221212,1,5,1,15.15
I348498,C209939,1,20220607,1,3,3,900.24
I175473,C654030,8,20220809,1,6,1,11.73
I992106,C245576,1,20221001,2,4,3,900.24
I326180,C174942,7,20210601,3,1,5,5250.0
I234006,C102876,5,20221110,1,3,2,10.46
I323572,C111873,5,20210304,1,3,5,26.15
I271349,C276572,4,20220604,2,1,2,81.32
I158574,C141167,1,20230101,1,1,2,600.16
I317622,C237909,3,20210407,3,7,3,45.45
I953832,C219076,5,20221209,3,1,4,20.92
I980961,C382064,3,20211110,3,6,2,30.3
I534697,C559408,4,20220803,3,1,2,81.32
I132362,C142925,3,20221110,3,1,5,75.75
I263926,C190710,1,20220407,1,1,1,300.08
I243453,C949200,1,20221008,2,3,2,600.16
I307495,C259754,1,20210112,3,3,4,1200.32
I213422,C175832,4,20220902,3,6,1,40.66
I417015,C126082,7,20210210,3,7,5,5250.0
I288252,C306488,8,20220612,2,5,3,35.19
I316058,C208542,1,20220106,3,9,3,900.24
I526978,C291025,4,20220811,1,5,1,40.66
I208351,C595227,1,20210811,3,8,4,1200.32
I187295,C314816,6,20220102,1,6,1,35.84
I237370,C125712,1,20210304,3,4,2,600.16
I267706,C135009,4,20210805,3,5,1,40.66
I262658,C141090,6,20220701,3,8,2,71.68
I336481,C225792,3,20210604,1,3,5,75.75
I665745,C846668,1,20210907,3,5,2,600.16
I378762,C464171,6,20220608,3,5,2,71.68
I202557,C101220,1,20210703,2,5,5,1500.4
I738701,C660750,7,20220609,1,1,5,5250.0
I172645,C753726,4,20210211,1,3,5,203.3
I237394,C313433,1,20210109,1,10,1,300.08
I266785,C323529,1,20220906,1,1,2,600.16
I356889,C318694,4,20210710,1,2,2,81.32
I261707,C155419,4,20210411,3,6,1,40.66
I302351,C329799,8,20210112,1,5,5,58.65
I627667,C683866,7,20220912,1,1,3,3150.0
I255731,C621204,8,20220811,3,3,5,58.65
I392095,C654933,1,20220506,3,3,5,1500.4
I121265,C301134,4,20210207,2,8,3,121.98
I460035,C205064,5,20221008,1,5,1,5.23
I329520,C171232,4,20210311,3,6,5,203.3
I121420,C262685,5,20220710,1,9,2,10.46
I263301,C201686,5,20210412,1,3,2,10.46
I322271,C188313,5,20220509,3,3,1,5.23
I671373,C276868,6,20210106,1,2,4,143.36
I656513,C201224,6,20220611,3,9,5,179.2
I108750,C252137,4,20220609,3,8,4,162.64
I315678,C870770,6,20210311,3,3,3,107.52
I398585,C250083,6,20230303,3,10,1,35.84
I112787,C180592,1,20211005,1,1,2,600.16
I319815,C248639,1,20210711,3,4,3,900.24
I130319,C297397,1,20220208,3,6,1,300.08
I269692,C262234,3,20221010,3,5,2,30.3
I290190,C293220,4,20210504,1,3,2,81.32
I214839,C184542,2,20220801,2,5,4,2400.68
I318771,C302745,4,20230302,1,4,4,162.64
I277528,C269117,7,20220206,3,6,3,3150.0
I106031,C329765,1,20220304,2,4,1,300.08
I721762,C264062,5,20210806,2,7,4,20.92
I291637,C142705,2,20210301,3,1,3,1800.51
I275048,C181644,5,20220306,3,3,2,10.46
I103979,C243095,1,20220104,3,6,4,1200.32
I266151,C240601,2,20211208,3,1,3,1800.51
I299297,C228426,1,20220401,1,4,1,300.08
I154277,C435215,6,20210804,2,6,5,179.2
I214738,C193062,5,20221003,1,5,5,26.15
I239239,C117849,1,20220806,3,8,5,1500.4
I272521,C221699,1,20220303,1,1,3,900.24
I928261,C299421,2,20210203,1,4,4,2400.68
I161178,C127647,4,20221112,1,1,2,81.32
I288593,C159349,5,20221007,1,2,2,10.46
I175528,C114250,8,20210111,3,3,2,23.46
I148692,C944016,5,20220607,2,3,5,26.15
I117548,C170122,1,20210201,2,1,2,600.16
I878491,C717267,4,20211109,3,3,2,81.32
I117382,C169206,1,20210404,1,2,4,1200.32
I282541,C317397,1,20210610,2,6,2,600.16
I260890,C192783,1,20220209,3,1,3,900.24
I316206,C166486,1,20220606,3,3,5,1500.4
I190592,C194929,5,20210308,1,5,4,20.92
I324572,C423777,4,20220112,1,3,5,203.3
I133036,C570087,3,20210803,1,4,4,60.6
I273341,C265986,1,20220308,1,10,2,600.16
I120591,C103242,3,20220712,1,2,1,15.15
I135154,C114224,1,20210410,1,10,3,900.24
I224546,C153011,6,20211203,3,3,5,179.2
I129061,C221182,1,20210811,1,3,4,1200.32
I304838,C134397,8,20210403,3,4,4,46.92
I905798,C429122,2,20210510,3,1,2,1200.34
I140842,C862887,7,20211207,1,10,1,1050.0
I228056,C371262,8,20220805,1,4,1,11.73
I105761,C277263,7,20220412,1,8,5,5250.0
I220521,C719277,4,20221201,3,1,3,121.98
I148843,C163261,2,20220201,3,6,4,2400.68
I160361,C155563,5,20210111,1,3,3,15.69
I206127,C745514,4,20220203,3,1,5,203.3
I661940,C239086,6,20220606,2,6,2,71.68
I173854,C274107,1,20220703,3,5,4,1200.32
I290591,C125658,2,20220110,3,6,4,2400.68
I456872,C206157,2,20210806,3,10,5,3000.85
I130185,C530046,5,20211203,2,7,5,26.15
I597827,C289162,5,20210405,2,5,4,20.92
I162477,C261658,5,20210605,1,2,1,5.23
I531598,C129347,1,20210911,3,5,2,600.16
I213954,C236134,2,20211008,2,10,3,1800.51
I200316,C289140,1,20230303,3,5,3,900.24
I662933,C546544,6,20210701,1,7,1,35.84
I265207,C151236,1,20210403,3,2,1,300.08
I289283,C286121,1,20220604,2,10,1,300.08
I270585,C202854,1,20220407,3,3,4,1200.32
I748724,C450336,6,20210311,3,6,2,71.68
I144320,C145371,1,20211202,3,3,5,1500.4
I326339,C130327,4,20221204,2,9,1,40.66
I926758,C279206,1,20210111,3,5,2,600.16
I337779,C261049,6,20210803,1,5,4,143.36
I290260,C316613,6,20221104,3,4,5,179.2
I243948,C554250,6,20210404,3,4,5,179.2
I630731,C363459,1,20220512,1,3,2,600.16
I288382,C672012,8,20220104,2,1,1,11.73
I326306,C239029,1,20210711,3,6,3,900.24
I279631,C262669,8,20210808,3,5,1,11.73
I334387,C270540,1,20220905,2,7,2,600.16
I173315,C233471,1,20210110,1,3,4,1200.32
I243203,C303058,3,20210706,1,1,1,15.15
I237327,C117307,5,20220410,3,1,4,20.92
I767561,C187469,4,20220712,3,3,1,40.66
I193648,C327407,2,20221004,3,6,1,600.17
I145088,C161885,6,20220403,1,6,4,143.36
I265339,C192300,8,20210803,1,3,4,46.92
I274540,C159667,8,20210506,2,6,4,46.92
I291445,C122609,1,20210502,1,1,2,600.16
I633959,C999272,7,20221104,1,3,1,1050.0
I133883,C257685,1,20220805,3,4,4,1200.32
I236203,C213444,1,20210201,3,2,4,1200.32
I636303,C274112,4,20210310,2,3,4,162.64
I128491,C735934,1,20220507,2,6,5,1500.4
I208674,C165897,1,20221110,1,8,4,1200.32
I284799,C160431,1,20210103,3,6,2,600.16
I348154,C144938,4,20210912,1,6,4,162.64
I372234,C263933,6,20210109,3,6,1,35.84
I851243,C150162,5,20221206,3,6,1,5.23
I328170,C144048,6,20220611,2,3,4,143.36
I334970,C228997,3,20220201,3,5,4,60.6
I209005,C301721,6,20220106,2,3,3,107.52
I885040,C218458,1,20220608,3,10,4,1200.32
I193263,C321757,5,20210904,1,5,5,26.15
I226811,C290521,1,20210211,3,1,3,900.24
I297386,C454897,6,20211108,3,8,1,35.84
I253188,C117067,1,20220304,3,1,4,1200.32
I140812,C113377,1,20221201,3,5,3,900.24
I204307,C331621,4,20210304,1,1,3,121.98
I284559,C194944,1,20210312,1,4,5,1500.4
I278432,C223923,1,20210504,1,3,3,900.24
I321942,C153687,5,20210202,1,3,4,20.92
I181032,C745748,2,20210510,1,1,5,3000.85
I212478,C162785,4,20221012,3,6,1,40.66
I164642,C173225,5,20211204,1,6,2,10.46
I965162,C200126,1,20220807,1,1,4,1200.32
I287683,C162370,4,20210210,1,10,1,40.66
I151533,C258353,8,20211005,3,6,5,58.65
I334616,C314582,1,20220702,3,9,1,300.08
I213603,C223786,5,20221001,3,1,5,26.15
I464166,C241513,5,20220112,1,6,2,10.46
I284024,C527562,6,20210702,3,9,2,71.68
I313067,C615798,3,20210410,1,7,5,75.75
I174721,C295101,2,20210705,1,1,2,1200.34
I157867,C276867,1,20220402,2,1,5,1500.4
I234471,C187233,1,20220407,2,1,5,1500.4
I120988,C336086,4,20211210,3,1,3,121.98
I169330,C647979,8,20220703,3,6,4,46.92
I388555,C265681,4,20220804,2,6,3,121.98
I364886,C249267,1,20210405,1,1,5,1500.4
I288485,C124841,1,20221009,3,6,3,900.24
I149622,C256035,1,20210201,2,6,5,1500.4
I303724,C241126,3,20211110,3,8,2,30.3
I124940,C568810,4,20220108,1,1,3,121.98
I290344,C234613,3,20210404,3,5,5,75.75
I266467,C230520,2,20210202,3,10,1,600.17
I280680,C885369,4,20210504,3,1,2,81.32
I181727,C181655,3,20210307,3,8,4,60.6
I228403,C310102,1,20220602,2,10,3,900.24
I325658,C399308,4,20220601,1,3,3,121.98
I406574,C224452,8,20221104,2,2,5,58.65
I149296,C389009,1,20220407,3,1,4,1200.32
I309298,C194241,8,20230302,3,4,5,58.65
I170348,C289701,1,20221201,1,6,1,300.08
I297266,C834572,6,20221107,3,10,3,107.52
I266860,C252897,1,20220103,1,6,5,1500.4
I265440,C104013,8,20230201,1,3,4,46.92
I799483,C176433,1,20210608,1,10,1,300.08
I310266,C306267,2,20220601,1,6,1,600.17
I241791,C189623,4,20211105,1,5,5,203.3
I251343,C168231,4,20230202,1,6,5,203.3
I208703,C285084,3,20211009,1,8,3,45.45
I297741,C721558,1,20210601,3,3,1,300.08
I212912,C296535,1,20211106,3,3,4,1200.32
I787705,C100746,6,20220506,2,6,2,71.68
I884630,C132628,6,20220611,1,4,4,143.36
I118953,C111272,1,20210702,1,3,4,1200.32
I156981,C160975,1,20210207,3,10,1,300.08
I106979,C174339,6,20210907,2,3,2,71.68
I210105,C239826,6,20210810,1,5,2,71.68
I199571,C175769,5,20220505,3,3,2,10.46
I331261,C152527,1,20210507,1,3,2,600.16
I197612,C152012,4,20210511,1,2,5,203.3
I207641,C213951,2,20210510,1,6,5,3000.85
I468157,C231875,5,20230303,1,1,3,15.69
I212524,C159112,5,20220807,1,3,2,10.46
I820881,C123922,1,20211201,3,4,3,900.24
I208060,C123824,1,20210503,2,5,2,600.16
I119304,C283786,4,20220112,1,3,4,162.64
I148375,C271135,3,20221210,1,2,2,30.3
I998780,C236001,6,20220206,1,6,4,143.36
I199144,C236315,1,20210906,1,2,4,1200.32
I310934,C334615,1,20221110,1,5,4,1200.32
I135080,C109707,1,20220908,3,8,2,600.16
I128091,C286419,1,20210106,3,6,4,1200.32
I267583,C207407,4,20210802,1,6,4,162.64
I131882,C334047,1,20220407,1,3,5,1500.4
I332489,C235518,4,20210805,3,10,1,40.66
I150752,C313055,1,20220511,1,1,4,1200.32
I265897,C123130,4,20210601,1,8,1,40.66
I326649,C190767,3,20211107,1,3,5,75.75
I317624,C308671,1,20221104,3,8,4,1200.32
I534873,C251969,7,20210302,3,7,1,1050.0
I129906,C330690,1,20211109,3,6,3,900.24
I149274,C325805,1,20210601,3,6,1,300.08
I153002,C117145,4,20220807,2,4,2,81.32
I138077,C313851,1,20210110,3,9,1,300.08
I182301,C815402,1,20220507,3,1,4,1200.32
I529047,C336934,6,20220204,3,4,3,107.52
I307271,C865443,1,20210410,1,9,2,600.16
I281845,C127974,8,20220906,3,3,4,46.92
I860056,C806211,2,20211211,3,4,5,3000.85
I139813,C312722,6,20211205,1,1,1,35.84
I121665,C200472,6,20211004,3,6,2,71.68
I377725,C123997,7,20220910,1,5,1,1050.0
I214345,C126893,2,20211107,1,9,4,2400.68
I241841,C168265,4,20220312,3,9,5,203.3
I163416,C286044,2,20210308,3,3,4,2400.68
I291619,C298504,5,20210212,1,10,3,15.69
I315401,C390596,2,20220204,3,3,2,1200.34
I320895,C226738,1,20221001,3,6,5,1500.4
I146607,C111035,1,20210412,3,3,4,1200.32
I288196,C289187,3,20220206,3,6,2,30.3
I249839,C306526,1,20220608,3,1,4,1200.32
I195148,C140874,7,20221203,3,3,5,5250.0
I214447,C157108,8,20220708,3,6,5,58.65
I313359,C154304,4,20210601,3,6,3,121.98
I138051,C288352,1,20220807,3,3,1,300.08
I268900,C188285,8,20210901,1,3,5,58.65
I147647,C138993,1,20211005,1,5,2,600.16
I175636,C708832,6,20210108,2,5,4,143.36
I323164,C248105,4,20210901,3,4,3,121.98
I102714,C182058,1,20210403,2,6,3,900.24
I188143,C322143,4,20210409,1,7,1,40.66
I176077,C317800,5,20220412,2,6,3,15.69
I131870,C533404,1,20220405,1,6,5,1500.4
I257718,C308381,2,20210501,1,6,4,2400.68
I808450,C162540,1,20220109,1,8,2,600.16
I229839,C186790,4,20221107,1,6,4,162.64
I167877,C149433,6,20220801,1,1,4,143.36
I299258,C313235,7,20210309,2,3,2,2100.0
I230789,C245757,1,20210412,2,8,4,1200.32
I310284,C269185,8,20220408,3,6,2,23.46
I266518,C114859,1,20210701,2,1,2,600.16
I860678,C817624,2,20210510,1,3,2,1200.34
I103857,C196906,2,20210106,1,6,2,1200.34
I306756,C164673,2,20210402,3,3,2,1200.34
I270744,C216181,1,20221207,3,1,1,300.08
I254365,C254485,6,20220106,1,8,2,71.68
I275024,C159495,1,20221002,2,2,4,1200.32
I379709,C158255,7,20220706,3,3,5,5250.0
I468286,C812203,4,20220806,3,8,3,121.98
I205091,C140382,1,20210303,3,1,2,600.16
I615759,C127382,1,20220907,1,8,1,300.08
I250948,C109450,2,20220302,2,6,5,3000.85
I236961,C656998,2,20211107,1,3,4,2400.68
I178603,C117959,1,20210512,3,8,3,900.24
I249808,C309056,4,20210212,3,5,4,162.64
I438790,C337025,5,20210504,3,2,3,15.69
I290331,C266246,1,20210503,3,6,3,900.24
I291169,C169339,3,20220306,1,9,5,75.75
I192476,C115039,5,20220911,3,5,3,15.69
I128640,C995074,4,20221009,1,1,4,162.64
I291580,C118288,1,20220101,1,6,3,900.24
I309525,C282909,4,20211105,2,4,2,81.32
I337179,C228733,4,20220906,2,1,1,40.66
I300426,C323207,1,20221208,3,3,1,300.08
I126203,C111661,5,20220106,1,1,4,20.92
I328750,C240154,4,20210306,3,10,5,203.3
I223458,C783728,1,20220403,1,6,4,1200.32
I152183,C180625,5,20211112,3,3,5,26.15
I280260,C678792,1,20210304,3,4,3,900.24
I318160,C160215,5,20221210,2,4,4,20.92
I907284,C245322,1,20210306,1,3,2,600.16
I323678,C281518,1,20220912,1,6,5,1500.4
I108417,C319024,2,20221001,1,4,4,2400.68
I120409,C137206,1,20211010,3,4,1,300.08
I282896,C328389,4,20210403,3,1,1,40.66
I379063,C296440,1,20210303,3,3,1,300.08
I907122,C115527,6,20210311,1,8,2,71.68
I147217,C115838,1,20211210,3,8,3,900.24
I112971,C198336,1,20221210,3,1,3,900.24
I237673,C257659,1,20220802,3,7,1,300.08
I484825,C873498,1,20220305,3,6,5,1500.4
I441461,C213767,1,20221102,3,6,5,1500.4
I634513,C260581,1,20220505,1,3,3,900.24
I289709,C325844,2,20210811,1,8,4,2400.68
I292421,C302473,2,20210905,1,5,2,1200.34
I150932,C336364,4,20210801,2,1,3,121.98
I333724,C199898,2,20220402,3,10,1,600.17
I985254,C178400,5,20210407,3,9,1,5.23
I230607,C195251,1,20210507,2,6,1,300.08
I328815,C741006,4,20210405,3,1,4,162.64
I322093,C584297,6,20210505,1,8,3,107.52
I189305,C224544,1,20220912,1,3,5,1500.4
I227768,C823480,1,20210708,1,9,3,900.24
I136846,C994045,8,20220812,2,3,4,46.92
I467290,C253486,1,20210308,3,6,1,300.08
I338107,C909576,6,20230203,2,1,2,71.68
I643886,C162828,7,20220708,3,3,2,2100.0
I286292,C141954,4,20220905,3,2,1,40.66
I405386,C170091,6,20220701,3,5,2,71.68
I236652,C285259,1,20210506,3,1,5,1500.4
I382895,C396377,5,20210109,1,4,5,26.15
I207400,C244045,7,20220805,1,3,3,3150.0
I917278,C134034,1,20220102,1,4,5,1500.4
I455407,C104601,1,20220102,2,1,3,900.24
I200080,C110074,4,20221209,1,1,1,40.66
I583811,C166272,1,20220508,1,6,5,1500.4
I333452,C857841,5,20210105,3,10,2,10.46
I264421,C373046,7,20221109,3,3,5,5250.0
I161135,C115771,4,20210608,1,5,4,162.64
I127697,C173679,1,20210305,1,8,1,300.08
I241278,C171414,7,20220508,1,1,5,5250.0
I167150,C194815,5,20210307,2,6,4,20.92
I167466,C787960,2,20220312,3,4,4,2400.68
I216620,C312088,4,20210111,2,9,5,203.3
I845035,C940893,3,20220411,3,1,1,15.15
I188019,C222249,6,20220408,3,6,1,35.84
I257259,C294110,1,20221109,1,7,5,1500.4
I126026,C237059,6,20220810,3,10,4,143.36
I650944,C271893,1,20220411,3,1,4,1200.32
I521225,C202537,5,20220811,2,5,1,5.23
I174069,C316997,5,20210908,1,2,1,5.23
I310944,C257263,4,20230103,1,4,4,162.64
I110480,C332471,1,20220806,3,4,1,300.08
I672527,C557071,6,20210106,1,5,5,179.2
I306880,C265921,2,20221009,3,2,4,2400.68
I125889,C205343,2,20220807,3,2,5,3000.85
I289087,C195249,3,20220503,3,6,1,15.15
I322616,C247010,7,20230202,3,6,2,2100.0
I250631,C126917,4,20220109,2,3,2,81.32
I241361,C190941,8,20210311,3,4,5,58.65
I255180,C171373,3,20230103,2,3,2,30.3
I151629,C273197,6,20210902,3,3,3,107.52
I285063,C205756,5,20220209,3,9,4,20.92
I182147,C764944,1,20220901,1,3,4,1200.32
I957955,C308830,6,20210602,3,4,3,107.52
I226884,C301548,5,20210201,2,5,1,5.23
I298626,C113576,1,20220207,3,1,2,600.16
I259893,C182561,2,20220408,3,10,1,600.17
I272740,C414247,1,20220405,3,8,3,900.24
I215462,C400411,1,20210801,3,5,2,600.16
I609776,C255881,1,20210411,2,2,1,300.08
I130362,C192775,6,20220909,1,2,1,35.84
I251478,C113064,6,20210210,2,1,1,35.84
I145145,C103653,2,20221110,1,2,3,1800.51
I206227,C428001,2,20210102,1,6,2,1200.34
I651902,C848729,6,20210605,1,2,1,35.84
I283125,C276578,1,20220911,3,1,3,900.24
I313767,C285721,4,20210512,3,3,1,40.66
I168042,C218037,5,20211010,2,1,5,26.15
I344928,C713186,1,20221206,1,8,2,600.16
I841260,C240114,5,20220110,3,4,4,20.92
I425589,C939777,1,20220203,3,6,5,1500.4
